GRELHA_ECC840_2025_1_MODELO_02
NN
235
NB
430
NOS
217	0	0	1
218	0	0	1
219	0	0	1
220	0	0	1
221	0	0	1
222	0	0	1
223	0	0	1
224	0	0	1
225	0	0	1
226	0	0	1
227	0	0	1
228	0	0	1
229	0	0	1
230	0	0	1
231	1	1	1
MOLAS
1	1	232	1E15	1E15	1E15
2	21	233	1E15	1E15	1E15
3	211	234	1E15	1E15	1E15
4	231	235	1E15	1E15	1E15
NCAR
2
PERMANENTE
NNC
231
NBC
1
CNO
1	0.0	0.0	-0.3825
2	0.0	0.0	-0.3825
3	0.0	0.0	-0.3825
4	0.0	0.0	-0.3825
5	0.0	0.0	-0.3825
6	0.0	0.0	-0.3825
7	0.0	0.0	-0.3825
8	0.0	0.0	-0.3825
9	0.0	0.0	-0.3825
10	0.0	0.0	-0.3825
11	0.0	0.0	-0.3825
12	0.0	0.0	-0.3825
13	0.0	0.0	-0.3825
14	0.0	0.0	-0.3825
15	0.0	0.0	-0.3825
16	0.0	0.0	-0.3825
17	0.0	0.0	-0.3825
18	0.0	0.0	-0.3825
19	0.0	0.0	-0.3825
20	0.0	0.0	-0.3825
21	0.0	0.0	-0.3825
22	0.0	0.0	-0.3825
23	0.0	0.0	-0.3825
24	0.0	0.0	-0.3825
25	0.0	0.0	-0.3825
26	0.0	0.0	-0.3825
27	0.0	0.0	-0.3825
28	0.0	0.0	-0.3825
29	0.0	0.0	-0.3825
30	0.0	0.0	-0.3825
31	0.0	0.0	-0.3825
32	0.0	0.0	-0.3825
33	0.0	0.0	-0.3825
34	0.0	0.0	-0.3825
35	0.0	0.0	-0.3825
36	0.0	0.0	-0.3825
37	0.0	0.0	-0.3825
38	0.0	0.0	-0.3825
39	0.0	0.0	-0.3825
40	0.0	0.0	-0.3825
41	0.0	0.0	-0.3825
42	0.0	0.0	-0.3825
43	0.0	0.0	-0.3825
44	0.0	0.0	-0.3825
45	0.0	0.0	-0.3825
46	0.0	0.0	-0.3825
47	0.0	0.0	-0.3825
48	0.0	0.0	-0.3825
49	0.0	0.0	-0.3825
50	0.0	0.0	-0.3825
51	0.0	0.0	-0.3825
52	0.0	0.0	-0.3825
53	0.0	0.0	-0.3825
54	0.0	0.0	-0.3825
55	0.0	0.0	-0.3825
56	0.0	0.0	-0.3825
57	0.0	0.0	-0.3825
58	0.0	0.0	-0.3825
59	0.0	0.0	-0.3825
60	0.0	0.0	-0.3825
61	0.0	0.0	-0.3825
62	0.0	0.0	-0.3825
63	0.0	0.0	-0.3825
64	0.0	0.0	-0.3825
65	0.0	0.0	-0.3825
66	0.0	0.0	-0.3825
67	0.0	0.0	-0.3825
68	0.0	0.0	-0.3825
69	0.0	0.0	-0.3825
70	0.0	0.0	-0.3825
71	0.0	0.0	-0.3825
72	0.0	0.0	-0.3825
73	0.0	0.0	-0.3825
74	0.0	0.0	-0.3825
